іъ¬л,Љт≥∆,»’∆Џ,«∞ ’≈ћЉџ(‘™),њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),≥…љїљрґо(‘™),’«µш(‘™),’«µшЈщ(%),ЊщЉџ(‘™),її ÷¬ (%),Aє…ЅчЌ® –÷µ(‘™),Bє…ЅчЌ® –÷µ(‘™),„№ –÷µ(‘™),Aє…ЅчЌ®є…±Њ(є…),Bє…ЅчЌ®є…±Њ(є…),„№є…±Њ(є…), –”ѓ¬ , –Њї¬ , –ѕъ¬ , –ѕ÷¬ ,
603993.SH,¬е—фов“µ,2020-01-02,4.1708,4.1995,4.2569,4.123,4.1804,244963122,1071796840,0.0096,0.2294,4.3753,1.3867,77199426187.71,N/A,94388681347.71,17665772583,0,21599240583,54.1567,2.3473,1.3744,-8.7007,
603993.SH,¬е—фов“µ,2020-01-03,4.1804,4.2282,4.3717,4.1325,4.2856,311321305,1390300828,0.1052,2.5172,4.4658,1.7623,79142661171.84,N/A,96764597811.84,17665772583,0,21599240583,55.52,2.4063,1.409,-8.9197,
603993.SH,¬е—фов“µ,2020-01-06,4.2856,4.2664,4.4482,4.2473,4.2951,330688303,1498800734,0.0096,0.2232,4.5324,1.8719,79319318897.67,N/A,96980590217.67,17665772583,0,21599240583,55.6439,2.4117,1.4121,-8.9396,
603993.SH,¬е—фов“µ,2020-01-07,4.2951,4.2569,4.2951,4.1804,4.2282,183433059,809702807,-0.067,-1.559,4.4142,1.0384,78082714816.86,N/A,95468643376.86,17665772583,0,21599240583,54.7764,2.3741,1.3901,-8.8002,
603993.SH,¬е—фов“µ,2020-01-08,4.2282,4.2282,4.3143,4.1899,4.2664,215318838,958139713,0.0383,0.905,4.4499,1.2188,78789345720.18,N/A,96332613000.18,17665772583,0,21599240583,55.2721,2.3956,1.4027,-8.8798,
603993.SH,¬е—фов“µ,2020-01-09,4.2664,4.3047,4.3621,4.1899,4.2282,193060575,859266159,-0.0383,-0.8969,4.4508,1.0929,78082714816.86,N/A,95468643376.86,17665772583,0,21599240583,54.7764,2.3741,1.3901,-8.8002,
603993.SH,¬е—фов“µ,2020-01-10,4.2282,4.2377,4.2377,4.056,4.1899,290615848,1259979507,-0.0383,-0.905,4.3355,1.6451,77376083913.54,N/A,94604673753.54,17665772583,0,21599240583,54.2807,2.3526,1.3775,-8.7206,
603993.SH,¬е—фов“µ,2020-01-13,4.1899,4.1708,4.2473,4.123,4.1995,125401869,547547414,0.0096,0.2283,4.3663,0.7099,77552741639.37,N/A,94820666159.37,17665772583,0,21599240583,54.4046,2.358,1.3807,-8.7405,
603993.SH,¬е—фов“µ,2020-01-14,4.1995,4.2569,4.6204,4.2282,4.5056,462290811,2155462681,0.3061,7.2893,4.6626,2.6169,83205788865.93,N/A,101732423145.93,17665772583,0,21599240583,58.3703,2.5299,1.4813,-9.3776,
603993.SH,¬е—фов“µ,2020-01-15,4.5056,4.4673,4.5343,4.3334,4.3621,301923368,1396000863,-0.1435,-3.1847,4.6237,1.7091,80555922978.48,N/A,98492537058.48,17665772583,0,21599240583,56.5114,2.4493,1.4342,-9.0789,
603993.SH,¬е—фов“µ,2020-01-16,4.3621,4.3812,4.4195,4.2664,4.2951,134602458,609638805,-0.067,-1.5351,4.5292,0.7619,79319318897.67,N/A,96980590217.67,17665772583,0,21599240583,55.6439,2.4117,1.4121,-8.9396,
603993.SH,¬е—фов“µ,2020-01-17,4.2951,4.2951,4.3143,4.1612,4.2282,140555417,620242177,-0.067,-1.559,4.4128,0.7956,78082714816.86,N/A,95468643376.86,17665772583,0,21599240583,54.7764,2.3741,1.3901,-8.8002,
603993.SH,¬е—фов“µ,2020-01-20,4.2282,4.2186,4.2282,4.123,4.1899,141883754,619708973,-0.0383,-0.905,4.3677,0.8032,77376083913.54,N/A,94604673753.54,17665772583,0,21599240583,54.2807,2.3526,1.3775,-8.7206,
603993.SH,¬е—фов“µ,2020-01-21,4.1899,4.1708,4.1708,4.0177,4.0177,135223682,576365367,-0.1722,-4.1096,4.2623,0.7655,74196244848.6,N/A,90716810448.6,17665772583,0,21599240583,52.05,2.256,1.3209,-8.3622,
603993.SH,¬е—фов“µ,2020-01-22,4.0177,4.0082,4.1804,3.9603,4.1421,158685682,678731242,0.1244,3.0952,4.2772,0.8983,76492795284.39,N/A,93524711724.39,17665772583,0,21599240583,53.661,2.3258,1.3618,-8.621,
603993.SH,¬е—фов“µ,2020-01-23,4.1421,4.0464,4.1899,3.8838,3.9412,182479649,768748635,-0.2009,-4.8499,4.2128,1.033,72782983041.96,N/A,88988871201.96,17665772583,0,21599240583,51.0585,2.213,1.2958,-8.2029,
603993.SH,¬е—фов“µ,2020-02-03,3.9412,3.549,3.549,3.549,3.549,51791000,192144610,-0.3922,-9.9515,3.71,0.2932,65540016282.93,N/A,80133182562.93,17665772583,0,21599240583,45.9775,1.9928,1.1668,-7.3866,
603993.SH,¬е—фов“µ,2020-02-04,3.549,3.4055,3.6925,3.4055,3.616,237353075,891719453,0.067,1.8868,3.7569,1.3436,66776620363.74,N/A,81645129403.74,17665772583,0,21599240583,46.845,2.0304,1.1888,-7.526,
603993.SH,¬е—фов“µ,2020-02-05,3.616,3.6925,3.9699,3.6351,3.7977,273335797,1092496459,0.1818,5.0265,3.9969,1.5473,70133117154.51,N/A,85748985114.51,17665772583,0,21599240583,49.1996,2.1324,1.2486,-7.9043,
603993.SH,¬е—фов“µ,2020-02-06,3.7977,3.7307,3.8168,3.6638,3.7977,241527981,943990955,0,0,3.9084,1.3672,70133117154.51,N/A,85748985114.51,17665772583,0,21599240583,49.1996,2.1324,1.2486,-7.9043,
603993.SH,¬е—фов“µ,2020-02-07,3.7977,3.7499,3.7594,3.6542,3.7116,143642880,556342123,-0.0861,-2.267,3.8731,0.8131,68543197622.04,N/A,83805053462.04,17665772583,0,21599240583,48.0842,2.0841,1.2203,-7.7251,
